date,year,month,n34_anom,oni_center,mei,n34_lag1,n34_lag2,n34_lag3,n34_lag6,n34_lag12,n34_roll3,n34_roll5,n34_trend1,n34_trend3,month_sin,month_cos,mei_lag1,mei_lag3,state_now,target_n34_anom_t3,target_oni_t3,target_state,persist_pred_state,has_core_features,mei_available,has_target,split
2002-05,2002,5,0.31,0.43,-0.14,0.02,0.01,-0.04,-0.37,-0.34,0.1133,0.03,0.29,0.35,0.5,-0.866,-0.36,-0.26,Neutral,0.87,0.86,El Nino,Neutral,True,True,True,train
2002-06,2002,6,0.72,0.65,0.34,0.31,0.02,0.01,-0.41,-0.19,0.35,0.204,0.41,0.71,0.0,-1.0,-0.14,-0.2,Neutral,1.09,1.01,El Nino,Neutral,True,True,True,train
2002-07,2002,7,0.74,0.79,0.43,0.72,0.31,0.02,-0.15,-0.04,0.59,0.36,0.02,0.72,-0.5,-0.866,0.34,-0.36,El Nino,1.25,1.21,El Nino,El Nino,True,True,True,train
2002-08,2002,8,0.87,0.86,1.01,0.74,0.72,0.31,-0.04,-0.05,0.7767,0.532,0.13,0.56,-0.866,-0.5,0.43,-0.14,El Nino,1.47,1.31,El Nino,El Nino,True,True,True,train
2002-09,2002,9,1.09,1.01,0.88,0.87,0.74,0.72,0.01,-0.2,0.9,0.746,0.22,0.37,-1.0,-0.0,1.01,0.34,El Nino,1.37,1.14,El Nino,El Nino,True,True,True,train
2002-10,2002,10,1.25,1.21,0.84,1.09,0.87,0.74,0.02,-0.14,1.07,0.934,0.16,0.51,-0.866,0.5,0.88,0.43,El Nino,0.6,0.92,El Nino,El Nino,True,True,True,train
2002-11,2002,11,1.47,1.31,0.84,1.25,1.09,0.87,0.31,-0.37,1.27,1.084,0.22,0.6,-0.5,0.866,0.84,1.01,El Nino,0.64,0.63,El Nino,El Nino,True,True,True,train
2002-12,2002,12,1.37,1.14,0.91,1.47,1.25,1.09,0.72,-0.41,1.3633,1.21,-0.1,0.28,-0.0,1.0,0.84,0.88,El Nino,0.36,0.38,Neutral,El Nino,True,True,True,train
2003-01,2003,1,0.6,0.92,0.82,1.37,1.47,1.25,0.74,-0.15,1.1467,1.156,-0.77,-0.65,0.5,0.866,0.91,0.84,El Nino,-0.14,-0.04,Neutral,El Nino,True,True,True,train
2003-02,2003,2,0.64,0.63,0.63,0.6,1.37,1.47,0.87,-0.04,0.87,1.066,0.04,-0.83,0.866,0.5,0.82,0.84,El Nino,-0.61,-0.26,Neutral,El Nino,True,True,True,train
2003-03,2003,3,0.36,0.38,0.53,0.64,0.6,1.37,1.09,0.01,0.5333,0.888,-0.28,-1.01,1.0,0.0,0.63,0.91,El Nino,-0.29,-0.16,Neutral,El Nino,True,True,True,train
2003-04,2003,4,-0.14,-0.04,-0.11,0.36,0.64,0.6,1.25,0.02,0.2867,0.566,-0.5,-0.74,0.866,-0.5,0.53,0.82,Neutral,0.21,0.08,Neutral,Neutral,True,True,True,train
2003-05,2003,5,-0.61,-0.26,-0.61,-0.14,0.36,0.64,1.47,0.31,-0.13,0.17,-0.47,-1.25,0.5,-0.866,-0.11,0.63,Neutral,0.26,0.21,Neutral,Neutral,True,True,True,train
2003-06,2003,6,-0.29,-0.16,-0.1,-0.61,-0.14,0.36,1.37,0.72,-0.3467,-0.008,0.32,-0.65,0.0,-1.0,-0.61,0.53,Neutral,0.27,0.26,Neutral,Neutral,True,True,True,train
2003-07,2003,7,0.21,0.08,0.01,-0.29,-0.61,-0.14,0.6,0.74,-0.23,-0.094,0.5,0.35,-0.5,-0.866,-0.1,-0.11,Neutral,0.42,0.29,Neutral,Neutral,True,True,True,train
2003-08,2003,8,0.26,0.21,0.05,0.21,-0.29,-0.61,0.64,0.87,0.06,-0.114,0.05,0.87,-0.866,-0.5,0.01,-0.61,Neutral,0.33,0.35,Neutral,Neutral,True,True,True,train
2003-09,2003,9,0.27,0.26,0.18,0.26,0.21,-0.29,0.36,1.09,0.2467,-0.032,0.01,0.56,-1.0,-0.0,0.05,-0.1,Neutral,0.43,0.35,Neutral,Neutral,True,True,True,train
2003-10,2003,10,0.42,0.29,0.28,0.27,0.26,0.21,-0.14,1.25,0.3167,0.174,0.15,0.21,-0.866,0.5,0.18,0.01,Neutral,0.27,0.37,Neutral,Neutral,True,True,True,train
2003-11,2003,11,0.33,0.35,0.3,0.42,0.27,0.26,-0.61,1.47,0.34,0.298,-0.09,0.07,-0.5,0.866,0.28,0.05,Neutral,0.23,0.31,Neutral,Neutral,True,True,True,train
2003-12,2003,12,0.43,0.35,0.14,0.33,0.42,0.27,-0.29,1.37,0.3933,0.342,0.1,0.16,-0.0,1.0,0.3,0.18,Neutral,0.12,0.23,Neutral,Neutral,True,True,True,train
2004-01,2004,1,0.27,0.37,0.19,0.43,0.33,0.42,0.21,0.6,0.3433,0.344,-0.16,-0.15,0.5,0.866,0.14,0.28,Neutral,0.07,0.17,Neutral,Neutral,True,True,True,train
2004-02,2004,2,0.23,0.31,-0.04,0.27,0.43,0.33,0.26,0.64,0.31,0.336,-0.04,-0.1,0.866,0.5,0.19,0.3,Neutral,0.06,0.17,Neutral,Neutral,True,True,True,train
2004-03,2004,3,0.12,0.23,-0.43,0.23,0.27,0.43,0.27,0.36,0.2067,0.276,-0.11,-0.31,1.0,0.0,-0.04,0.14,Neutral,0.13,0.28,Neutral,Neutral,True,True,True,train
2004-04,2004,4,0.07,0.17,-0.23,0.12,0.23,0.27,0.42,-0.14,0.14,0.224,-0.05,-0.2,0.866,-0.5,-0.43,0.19,Neutral,0.49,0.47,Neutral,Neutral,True,True,True,train
2004-05,2004,5,0.06,0.17,-0.46,0.07,0.12,0.23,0.33,-0.61,0.0833,0.15,-0.01,-0.17,0.5,-0.866,-0.23,-0.04,Neutral,0.76,0.64,El Nino,Neutral,True,True,True,train
2004-06,2004,6,0.13,0.28,-0.38,0.06,0.07,0.12,0.43,-0.29,0.0867,0.122,0.07,0.01,0.0,-1.0,-0.46,-0.43,Neutral,0.81,0.7,El Nino,Neutral,True,True,True,train
2004-07,2004,7,0.49,0.47,0.46,0.13,0.06,0.07,0.27,0.21,0.2267,0.174,0.36,0.42,-0.5,-0.866,-0.38,-0.23,Neutral,0.73,0.67,El Nino,Neutral,True,True,True,train
2004-08,2004,8,0.76,0.64,0.76,0.49,0.13,0.06,0.23,0.26,0.46,0.302,0.27,0.7,-0.866,-0.5,0.46,-0.46,Neutral,0.66,0.66,El Nino,Neutral,True,True,True,train
2004-09,2004,9,0.81,0.7,0.58,0.76,0.49,0.13,0.12,0.27,0.6867,0.45,0.05,0.68,-1.0,-0.0,0.76,-0.38,El Nino,0.74,0.69,El Nino,El Nino,True,True,True,train
2004-10,2004,10,0.73,0.67,0.4,0.81,0.76,0.49,0.07,0.42,0.7667,0.584,-0.08,0.24,-0.866,0.5,0.58,0.46,El Nino,0.66,0.64,El Nino,El Nino,True,True,True,train
2004-11,2004,11,0.66,0.66,0.56,0.73,0.81,0.76,0.06,0.33,0.7333,0.69,-0.07,-0.1,-0.5,0.866,0.4,0.76,El Nino,0.36,0.58,El Nino,El Nino,True,True,True,train
2004-12,2004,12,0.74,0.69,0.48,0.66,0.73,0.81,0.13,0.43,0.71,0.74,0.08,-0.07,-0.0,1.0,0.56,0.58,El Nino,0.45,0.45,Neutral,El Nino,True,True,True,train
2005-01,2005,1,0.66,0.64,0.09,0.74,0.66,0.73,0.49,0.27,0.6867,0.72,-0.08,-0.07,0.5,0.866,0.48,0.4,El Nino,0.26,0.43,Neutral,El Nino,True,True,True,val
2005-02,2005,2,0.36,0.58,0.61,0.66,0.74,0.66,0.76,0.23,0.5867,0.63,-0.3,-0.3,0.866,0.5,0.09,0.56,El Nino,0.3,0.29,Neutral,El Nino,True,True,True,val
2005-03,2005,3,0.45,0.45,0.83,0.36,0.66,0.74,0.81,0.12,0.49,0.574,0.09,-0.29,1.0,0.0,0.61,0.48,Neutral,0.04,0.11,Neutral,Neutral,True,True,True,val
2005-04,2005,4,0.26,0.43,0.14,0.45,0.36,0.66,0.73,0.07,0.3567,0.494,-0.19,-0.4,0.866,-0.5,0.83,0.09,Neutral,-0.23,-0.06,Neutral,Neutral,True,True,True,val
2005-05,2005,5,0.3,0.29,0.19,0.26,0.45,0.36,0.66,0.06,0.3367,0.406,0.04,-0.06,0.5,-0.866,0.14,0.61,Neutral,-0.05,-0.14,Neutral,Neutral,True,True,True,val
2005-06,2005,6,0.04,0.11,0.21,0.3,0.26,0.45,0.74,0.13,0.2,0.282,-0.26,-0.41,0.0,-1.0,0.19,0.83,Neutral,-0.04,-0.11,Neutral,Neutral,True,True,True,val
2005-07,2005,7,-0.23,-0.06,-0.0,0.04,0.3,0.26,0.66,0.49,0.0367,0.164,-0.27,-0.49,-0.5,-0.866,0.21,0.14,Neutral,-0.06,-0.29,Neutral,Neutral,True,True,True,val
2005-08,2005,8,-0.05,-0.14,0.02,-0.23,0.04,0.3,0.36,0.76,-0.08,0.064,0.18,-0.35,-0.866,-0.5,-0.0,0.19,Neutral,-0.59,-0.57,La Nina,Neutral,True,True,True,val
2005-09,2005,9,-0.04,-0.11,-0.02,-0.05,-0.23,0.04,0.45,0.81,-0.1067,0.004,0.01,-0.08,-1.0,-0.0,0.02,0.21,Neutral,-0.92,-0.84,La Nina,Neutral,True,True,True,val
2005-10,2005,10,-0.06,-0.29,-0.66,-0.04,-0.05,-0.23,0.26,0.73,-0.05,-0.068,-0.02,0.17,-0.866,0.5,-0.02,-0.0,Neutral,-0.91,-0.85,La Nina,Neutral,True,True,True,val
2005-11,2005,11,-0.59,-0.57,-0.7,-0.06,-0.04,-0.05,0.3,0.66,-0.23,-0.194,-0.53,-0.54,-0.5,0.866,-0.66,0.02,Neutral,-0.67,-0.77,La Nina,Neutral,True,True,True,val
2005-12,2005,12,-0.92,-0.84,-0.7,-0.59,-0.06,-0.04,0.04,0.74,-0.5233,-0.332,-0.33,-0.88,-0.0,1.0,-0.7,-0.02,La Nina,-0.71,-0.57,La Nina,La Nina,True,True,True,val
2006-01,2006,1,-0.91,-0.85,-0.64,-0.92,-0.59,-0.06,-0.23,0.66,-0.8067,-0.504,0.01,-0.85,0.5,0.866,-0.7,-0.66,La Nina,-0.32,-0.37,Neutral,La Nina,True,True,True,val
2006-02,2006,2,-0.67,-0.77,-0.49,-0.91,-0.92,-0.59,-0.05,0.36,-0.8333,-0.63,0.24,-0.08,0.866,0.5,-0.64,-0.7,La Nina,-0.09,-0.14,Neutral,La Nina,True,True,True,val
2006-03,2006,3,-0.71,-0.57,-0.62,-0.67,-0.91,-0.92,-0.04,0.45,-0.7633,-0.76,-0.04,0.21,1.0,0.0,-0.49,-0.7,La Nina,0.0,-0.03,Neutral,La Nina,True,True,True,val
2006-04,2006,4,-0.32,-0.37,-0.84,-0.71,-0.67,-0.91,-0.06,0.26,-0.5667,-0.706,0.39,0.59,0.866,-0.5,-0.62,-0.64,La Nina,0.01,0.1,Neutral,La Nina,True,True,True,val
2006-05,2006,5,-0.09,-0.14,-0.42,-0.32,-0.71,-0.67,-0.59,0.3,-0.3733,-0.54,0.23,0.58,0.5,-0.866,-0.84,-0.49,Neutral,0.31,0.3,Neutral,Neutral,True,True,True,val
2006-06,2006,6,0.0,-0.03,-0.17,-0.09,-0.32,-0.71,-0.92,0.04,-0.1367,-0.358,0.09,0.71,0.0,-1.0,-0.42,-0.62,Neutral,0.6,0.54,El Nino,Neutral,True,True,True,val
2006-07,2006,7,0.01,0.1,0.22,0.0,-0.09,-0.32,-0.91,-0.23,-0.0267,-0.222,0.01,0.33,-0.5,-0.866,-0.17,-0.84,Neutral,0.7,0.77,El Nino,Neutral,True,True,True,val
2006-08,2006,8,0.31,0.3,0.59,0.01,0.0,-0.09,-0.67,-0.05,0.1067,-0.018,0.3,0.4,-0.866,-0.5,0.22,-0.42,Neutral,0.99,0.94,El Nino,Neutral,True,True,True,val
2006-09,2006,9,0.6,0.54,0.65,0.31,0.01,0.0,-0.71,-0.04,0.3067,0.166,0.29,0.6,-1.0,-0.0,0.59,-0.17,Neutral,1.14,0.94,El Nino,Neutral,True,True,True,val
2006-10,2006,10,0.7,0.77,0.77,0.6,0.31,0.01,-0.32,-0.06,0.5367,0.324,0.1,0.69,-0.866,0.5,0.65,0.22,El Nino,0.7,0.66,El Nino,El Nino,True,True,True,val
2006-11,2006,11,0.99,0.94,1.0,0.7,0.6,0.31,-0.09,-0.59,0.7633,0.522,0.29,0.68,-0.5,0.866,0.77,0.59,El Nino,0.13,0.22,Neutral,El Nino,True,True,True,val
2006-12,2006,12,1.14,0.94,0.64,0.99,0.7,0.6,0.0,-0.92,0.9433,0.748,0.15,0.54,-0.0,1.0,1.0,0.65,El Nino,-0.18,-0.12,Neutral,El Nino,True,True,True,val
2007-01,2007,1,0.7,0.66,0.64,1.14,0.99,0.7,0.01,-0.91,0.9433,0.826,-0.44,0.0,0.5,0.866,0.64,0.77,El Nino,-0.32,-0.32,Neutral,El Nino,True,True,True,val
2007-02,2007,2,0.13,0.22,0.4,0.7,1.14,0.99,0.31,-0.67,0.6567,0.732,-0.57,-0.86,0.866,0.5,0.64,1.0,El Nino,-0.47,-0.38,Neutral,El Nino,True,True,True,val
2007-03,2007,3,-0.18,-0.12,-0.19,0.13,0.7,1.14,0.6,-0.71,0.2167,0.556,-0.31,-1.32,1.0,0.0,0.4,0.64,Neutral,-0.35,-0.47,Neutral,Neutral,True,True,True,val
2007-04,2007,4,-0.32,-0.32,-0.32,-0.18,0.13,0.7,0.7,-0.32,-0.1233,0.294,-0.14,-1.02,0.866,-0.5,-0.19,0.64,Neutral,-0.59,-0.56,La Nina,Neutral,True,True,True,val
2007-05,2007,5,-0.47,-0.38,-0.41,-0.32,-0.18,0.13,0.99,-0.09,-0.3233,-0.028,-0.15,-0.6,0.5,-0.866,-0.32,0.4,Neutral,-0.72,-0.81,La Nina,Neutral,True,True,True,val
2007-06,2007,6,-0.35,-0.47,-0.83,-0.47,-0.32,-0.18,1.14,0.0,-0.38,-0.238,0.12,-0.17,0.0,-1.0,-0.41,-0.19,Neutral,-1.11,-1.07,La Nina,Neutral,True,True,True,val
2007-07,2007,7,-0.59,-0.56,-0.76,-0.35,-0.47,-0.32,0.7,0.01,-0.47,-0.382,-0.24,-0.27,-0.5,-0.866,-0.83,-0.32,Neutral,-1.39,-1.34,La Nina,Neutral,True,True,True,val
2007-08,2007,8,-0.72,-0.81,-0.91,-0.59,-0.35,-0.47,0.13,0.31,-0.5533,-0.49,-0.13,-0.25,-0.866,-0.5,-0.76,-0.41,La Nina,-1.54,-1.5,La Nina,La Nina,True,True,True,val
2007-09,2007,9,-1.11,-1.07,-1.06,-0.72,-0.59,-0.35,-0.18,0.6,-0.8067,-0.648,-0.39,-0.76,-1.0,-0.0,-0.91,-0.83,La Nina,-1.58,-1.6,La Nina,La Nina,True,True,True,val
2007-10,2007,10,-1.39,-1.34,-1.13,-1.11,-0.72,-0.59,-0.32,0.7,-1.0733,-0.832,-0.28,-0.8,-0.866,0.5,-1.06,-0.76,La Nina,-1.68,-1.64,La Nina,La Nina,True,True,True,val
2007-11,2007,11,-1.54,-1.5,-1.12,-1.39,-1.11,-0.72,-0.47,0.99,-1.3467,-1.07,-0.15,-0.82,-0.5,0.866,-1.13,-0.91,La Nina,-1.67,-1.52,La Nina,La Nina,True,True,True,val
2007-12,2007,12,-1.58,-1.6,-1.19,-1.54,-1.39,-1.11,-0.35,1.14,-1.5033,-1.268,-0.04,-0.47,-0.0,1.0,-1.12,-1.06,La Nina,-1.21,-1.29,La Nina,La Nina,True,True,True,val
2008-01,2008,1,-1.68,-1.64,-1.07,-1.58,-1.54,-1.39,-0.59,0.7,-1.6,-1.46,-0.1,-0.29,0.5,0.866,-1.19,-1.13,La Nina,-0.99,-1.01,La Nina,La Nina,True,True,True,val
2008-02,2008,2,-1.67,-1.52,-1.27,-1.68,-1.58,-1.54,-0.72,0.13,-1.6433,-1.572,0.01,-0.13,0.866,0.5,-1.07,-1.12,La Nina,-0.84,-0.84,La Nina,La Nina,True,True,True,val
2008-03,2008,3,-1.21,-1.29,-1.52,-1.67,-1.68,-1.58,-1.11,-0.18,-1.52,-1.536,0.46,0.37,1.0,0.0,-1.27,-1.19,La Nina,-0.68,-0.61,La Nina,La Nina,True,True,True,val
2008-04,2008,4,-0.99,-1.01,-1.1,-1.21,-1.67,-1.68,-1.39,-0.32,-1.29,-1.426,0.22,0.69,0.866,-0.5,-1.52,-1.07,La Nina,-0.3,-0.37,Neutral,La Nina,True,True,True,val
2008-05,2008,5,-0.84,-0.84,-0.99,-0.99,-1.21,-1.67,-1.54,-0.47,-1.0133,-1.278,0.15,0.83,0.5,-0.866,-1.1,-1.27,La Nina,-0.13,-0.23,Neutral,La Nina,True,True,True,val
2008-06,2008,6,-0.68,-0.61,-0.79,-0.84,-0.99,-1.21,-1.58,-0.35,-0.8367,-1.078,0.16,0.53,0.0,-1.0,-0.99,-1.52,La Nina,-0.25,-0.24,Neutral,La Nina,True,True,True,val
2008-07,2008,7,-0.3,-0.37,-0.78,-0.68,-0.84,-0.99,-1.68,-0.59,-0.6067,-0.804,0.38,0.69,-0.5,-0.866,-0.79,-1.1,La Nina,-0.35,-0.35,Neutral,La Nina,True,True,True,val
2008-08,2008,8,-0.13,-0.23,-1.01,-0.3,-0.68,-0.84,-1.67,-0.72,-0.37,-0.588,0.17,0.71,-0.866,-0.5,-0.78,-0.99,Neutral,-0.46,-0.55,La Nina,Neutral,True,True,True,val
2008-09,2008,9,-0.25,-0.24,-1.02,-0.13,-0.3,-0.68,-1.21,-1.11,-0.2267,-0.44,-0.12,0.43,-1.0,-0.0,-1.01,-0.79,Neutral,-0.86,-0.73,La Nina,Neutral,True,True,True,val
2008-10,2008,10,-0.35,-0.35,-1.09,-0.25,-0.13,-0.3,-0.99,-1.39,-0.2433,-0.342,-0.1,-0.05,-0.866,0.5,-1.02,-0.78,Neutral,-0.89,-0.85,La Nina,Neutral,True,True,True,val
2008-11,2008,11,-0.46,-0.55,-0.98,-0.35,-0.25,-0.13,-0.84,-1.54,-0.3533,-0.298,-0.11,-0.33,-0.5,0.866,-1.09,-1.01,Neutral,-0.79,-0.79,La Nina,Neutral,True,True,True,val
2008-12,2008,12,-0.86,-0.73,-1.01,-0.46,-0.35,-0.25,-0.68,-1.58,-0.5567,-0.41,-0.4,-0.61,-0.0,1.0,-0.98,-1.02,La Nina,-0.69,-0.61,La Nina,La Nina,True,True,True,val
2009-01,2009,1,-0.89,-0.85,-1.01,-0.86,-0.46,-0.35,-0.3,-1.68,-0.7367,-0.562,-0.03,-0.54,0.5,0.866,-1.01,-1.09,La Nina,-0.35,-0.33,Neutral,La Nina,True,True,True,val
2009-02,2009,2,-0.79,-0.79,-0.85,-0.89,-0.86,-0.46,-0.13,-1.67,-0.8467,-0.67,0.1,-0.33,0.866,0.5,-1.01,-0.98,La Nina,0.06,0.01,Neutral,La Nina,True,True,True,val
2009-03,2009,3,-0.69,-0.61,-0.95,-0.79,-0.89,-0.86,-0.25,-1.21,-0.79,-0.738,0.1,0.17,1.0,0.0,-0.85,-1.01,La Nina,0.31,0.28,Neutral,La Nina,True,True,True,val
2009-04,2009,4,-0.35,-0.33,-0.81,-0.69,-0.79,-0.89,-0.35,-0.99,-0.61,-0.716,0.34,0.54,0.866,-0.5,-0.95,-1.01,La Nina,0.48,0.45,Neutral,La Nina,True,True,True,val
2009-05,2009,5,0.06,0.01,-0.72,-0.35,-0.69,-0.79,-0.46,-0.84,-0.3267,-0.532,0.41,0.85,0.5,-0.866,-0.81,-0.85,Neutral,0.56,0.58,El Nino,Neutral,True,True,True,val
2009-06,2009,6,0.31,0.28,-0.05,0.06,-0.35,-0.69,-0.86,-0.68,0.0067,-0.292,0.25,1.0,0.0,-1.0,-0.72,-0.95,Neutral,0.68,0.71,El Nino,Neutral,True,True,True,val
2009-07,2009,7,0.48,0.45,0.56,0.31,0.06,-0.35,-0.89,-0.3,0.2833,-0.038,0.17,0.83,-0.5,-0.866,-0.05,-0.81,Neutral,0.89,1.01,El Nino,Neutral,True,True,True,val
2009-08,2009,8,0.56,0.58,0.56,0.48,0.31,0.06,-0.79,-0.13,0.45,0.212,0.08,0.5,-0.866,-0.5,0.56,-0.72,Neutral,1.46,1.36,El Nino,Neutral,True,True,True,val
2009-09,2009,9,0.68,0.71,0.42,0.56,0.48,0.31,-0.69,-0.25,0.5733,0.418,0.12,0.37,-1.0,-0.0,0.56,-0.05,El Nino,1.74,1.56,El Nino,El Nino,True,True,True,val
2009-10,2009,10,0.89,1.01,0.56,0.68,0.56,0.48,-0.35,-0.35,0.71,0.584,0.21,0.41,-0.866,0.5,0.42,0.56,El Nino,1.52,1.5,El Nino,El Nino,True,True,True,val
2009-11,2009,11,1.46,1.36,1.04,0.89,0.68,0.56,0.06,-0.46,1.01,0.814,0.57,0.9,-0.5,0.866,0.56,0.56,El Nino,1.25,1.22,El Nino,El Nino,True,True,True,val
2009-12,2009,12,1.74,1.56,0.95,1.46,0.89,0.68,0.31,-0.86,1.3633,1.066,0.28,1.06,-0.0,1.0,1.04,0.42,El Nino,0.9,0.84,El Nino,El Nino,True,True,True,val
2010-01,2010,1,1.52,1.5,0.93,1.74,1.46,0.89,0.48,-0.89,1.5733,1.258,-0.22,0.63,0.5,0.866,0.95,0.56,El Nino,0.38,0.35,Neutral,El Nino,True,True,True,val
2010-02,2010,2,1.25,1.22,1.28,1.52,1.74,1.46,0.56,-0.79,1.5033,1.372,-0.27,-0.21,0.866,0.5,0.93,1.04,El Nino,-0.22,-0.17,Neutral,El Nino,True,True,True,val
2010-03,2010,3,0.9,0.84,1.33,1.25,1.52,1.74,0.68,-0.69,1.2233,1.374,-0.35,-0.84,1.0,0.0,1.28,0.95,El Nino,-0.69,-0.66,La Nina,El Nino,True,True,True,val
2010-04,2010,4,0.38,0.35,0.49,0.9,1.25,1.52,0.89,-0.35,0.8433,1.158,-0.52,-1.14,0.866,-0.5,1.33,0.93,El Nino,-1.07,-1.05,La Nina,El Nino,True,True,True,val
2010-05,2010,5,-0.22,-0.17,-0.12,0.38,0.9,1.25,1.46,0.06,0.3533,0.766,-0.6,-1.47,0.5,-0.866,0.49,1.28,Neutral,-1.39,-1.35,La Nina,Neutral,True,True,True,val
2010-06,2010,6,-0.69,-0.66,-1.29,-0.22,0.38,0.9,1.74,0.31,-0.1767,0.324,-0.47,-1.59,0.0,-1.0,-0.12,1.33,Neutral,-1.6,-1.56,La Nina,Neutral,True,True,True,val
2010-07,2010,7,-1.07,-1.05,-2.42,-0.69,-0.22,0.38,1.52,0.48,-0.66,-0.14,-0.38,-1.45,-0.5,-0.866,-1.29,0.49,La Nina,-1.69,-1.64,La Nina,La Nina,True,True,True,val
2010-08,2010,8,-1.39,-1.35,-2.38,-1.07,-0.69,-0.22,1.25,0.56,-1.05,-0.598,-0.32,-1.17,-0.866,-0.5,-2.42,-0.12,La Nina,-1.64,-1.64,La Nina,La Nina,True,True,True,val
2010-09,2010,9,-1.6,-1.56,-2.26,-1.39,-1.07,-0.69,0.9,0.68,-1.3533,-0.994,-0.21,-0.91,-1.0,-0.0,-2.38,-1.29,La Nina,-1.6,-1.54,La Nina,La Nina,True,True,True,val
2010-10,2010,10,-1.69,-1.64,-2.16,-1.6,-1.39,-1.07,0.38,0.89,-1.56,-1.288,-0.09,-0.62,-0.866,0.5,-2.26,-2.42,La Nina,-1.54,-1.31,La Nina,La Nina,True,True,True,val
2010-11,2010,11,-1.64,-1.64,-2.01,-1.69,-1.6,-1.39,-0.22,1.46,-1.6433,-1.478,0.05,-0.25,-0.5,0.866,-2.16,-2.38,La Nina,-1.11,-1.04,La Nina,La Nina,True,True,True,val
2010-12,2010,12,-1.6,-1.54,-1.85,-1.64,-1.69,-1.6,-0.69,1.74,-1.6433,-1.584,0.04,0.0,-0.0,1.0,-2.01,-2.26,La Nina,-0.93,-0.8,La Nina,La Nina,True,True,True,val
2011-01,2011,1,-1.54,-1.31,-1.77,-1.6,-1.64,-1.69,-1.07,1.52,-1.5933,-1.614,0.06,0.15,0.5,0.866,-1.85,-2.16,La Nina,-0.77,-0.62,La Nina,La Nina,True,True,True,val
2011-02,2011,2,-1.11,-1.04,-1.59,-1.54,-1.6,-1.64,-1.39,1.25,-1.4167,-1.516,0.43,0.53,0.866,0.5,-1.77,-2.01,La Nina,-0.52,-0.46,Neutral,La Nina,True,True,True,val
2011-03,2011,3,-0.93,-0.8,-1.75,-1.11,-1.54,-1.6,-1.6,0.9,-1.1933,-1.364,0.18,0.67,1.0,0.0,-1.59,-1.85,La Nina,-0.38,-0.37,Neutral,La Nina,True,True,True,val
2011-04,2011,4,-0.77,-0.62,-1.69,-0.93,-1.11,-1.54,-1.69,0.38,-0.9367,-1.19,0.16,0.77,0.866,-0.5,-1.75,-1.77,La Nina,-0.43,-0.43,Neutral,La Nina,True,True,True,val
2011-05,2011,5,-0.52,-0.46,-1.24,-0.77,-0.93,-1.11,-1.64,-0.22,-0.74,-0.974,0.25,0.59,0.5,-0.866,-1.69,-1.59,La Nina,-0.65,-0.58,La Nina,La Nina,True,True,True,val
2011-06,2011,6,-0.38,-0.37,-1.03,-0.52,-0.77,-0.93,-1.6,-0.69,-0.5567,-0.742,0.14,0.55,0.0,-1.0,-1.24,-1.75,La Nina,-0.8,-0.79,La Nina,La Nina,True,True,True,val
2011-07,2011,7,-0.43,-0.43,-0.75,-0.38,-0.52,-0.77,-1.54,-1.07,-0.4433,-0.606,-0.05,0.34,-0.5,-0.866,-1.03,-1.69,Neutral,-1.05,-0.96,La Nina,Neutral,True,True,True,val
2011-08,2011,8,-0.65,-0.58,-0.81,-0.43,-0.38,-0.52,-1.11,-1.39,-0.4867,-0.55,-0.22,-0.13,-0.866,-0.5,-0.75,-1.24,Neutral,-1.19,-1.02,La Nina,Neutral,True,True,True,val
2011-09,2011,9,-0.8,-0.79,-1.08,-0.65,-0.43,-0.38,-0.93,-1.6,-0.6267,-0.556,-0.15,-0.42,-1.0,-0.0,-0.81,-1.03,La Nina,-1.06,-0.92,La Nina,La Nina,True,True,True,val
2011-10,2011,10,-1.05,-0.96,-1.3,-0.8,-0.65,-0.43,-0.77,-1.69,-0.8333,-0.662,-0.25,-0.62,-0.866,0.5,-1.08,-0.75,La Nina,-0.87,-0.72,La Nina,La Nina,True,True,True,val
2011-11,2011,11,-1.19,-1.02,-1.14,-1.05,-0.8,-0.65,-0.52,-1.64,-1.0133,-0.824,-0.14,-0.54,-0.5,0.866,-1.3,-0.81,La Nina,-0.67,-0.57,La Nina,La Nina,True,True,True,val
2011-12,2011,12,-1.06,-0.92,-1.18,-1.19,-1.05,-0.8,-0.38,-1.6,-1.1,-0.95,0.13,-0.26,-0.0,1.0,-1.14,-1.08,La Nina,-0.61,-0.46,Neutral,La Nina,True,True,True,val
2012-01,2012,1,-0.87,-0.72,-1.07,-1.06,-1.19,-1.05,-0.43,-1.54,-1.04,-0.994,0.19,0.18,0.5,0.866,-1.18,-1.3,La Nina,-0.5,-0.36,Neutral,La Nina,True,True,True,val
2012-02,2012,2,-0.67,-0.57,-0.68,-0.87,-1.06,-1.19,-0.65,-1.11,-0.8667,-0.968,0.2,0.52,0.866,0.5,-1.07,-1.14,La Nina,-0.32,-0.17,Neutral,La Nina,True,True,True,val
2012-03,2012,3,-0.61,-0.46,-0.59,-0.67,-0.87,-1.06,-0.8,-0.93,-0.7167,-0.88,0.06,0.45,1.0,0.0,-0.68,-1.18,La Nina,0.02,0.06,Neutral,La Nina,True,True,True,val
2012-04,2012,4,-0.5,-0.36,-0.38,-0.61,-0.67,-0.87,-1.05,-0.77,-0.5933,-0.742,0.11,0.37,0.866,-0.5,-0.59,-1.07,La Nina,0.25,0.3,Neutral,La Nina,True,True,True,val
